Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT220,PAUSE,1,M,1,1,1,1,N,N,N,N,N,N,1,0,0,5,2,0,0,0,0,0,0,0,155,0,2,162,158,160,0,0,0,0,0,0,0,0,650,650,,2024-09-27 13:45:44
QAMT209,ALARM,A,M,M,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System Error--SysErr_SafeDoor the front side,2024-09-27 13:45:44
QAMT211,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,20,12,13,0,15,0,0,0,0,0,0,0,1611,1535,1619,1304,1256,955,0,0,0,0,0,0,1,0,8510,8510,No 3  Tester socket IC put jam,2024-09-27 13:46:43
QAMT123,PAUSE,1,1,M,1,1,M,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,36,41,21,38,38,21,0,0,0,0,0,0,0,0,194,194,,2024-09-27 13:46:21
QAMT209,ALARM,A,M,M,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System Error--SysErr_SafeDoor the front side,2024-09-27 13:46:12
QAMT223,PAUSE,1,1,1,M,M,M,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,96,80,96,0,0,0,0,0,0,0,0,0,0,0,272,272,,2024-09-27 13:46:12
QAMT209,RUNNING,A,M,M,M,M,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:46:15
QAMT220,RUNNING,1,M,1,1,1,1,N,N,N,N,N,N,1,0,0,5,2,0,0,0,0,0,0,0,155,0,2,162,158,160,0,0,0,0,0,0,0,0,650,650,,2024-09-27 13:46:27
QAMT211,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,20,12,13,0,15,0,0,0,0,0,0,0,1612,1535,1619,1304,1256,955,0,0,0,0,0,0,1,0,8510,8510,,2024-09-27 13:47:04
QAMT163,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,12,15,13,12,15,13,0,0,0,0,0,0,0,0,80,80, [CLEAN OUT] FINISH ,2024-09-27 13:46:33
QAMT163,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:46:35
QAMT129,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,0,0,0,0,0,0,0,0,16,16,,2024-09-27 13:46:24
QAMT211,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,20,12,13,0,15,0,0,0,0,0,0,0,1612,1535,1619,1304,1256,956,0,0,0,0,0,0,1,0,8510,8510,,2024-09-27 13:47:16
QAMT223,RUNNING,1,1,1,M,M,M,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,96,80,96,0,0,0,0,0,0,0,0,0,0,0,272,272,,2024-09-27 13:46:40
QAMT192,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:46:52
QAMT180,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,2,2,1,0,0,0,0,0,0,621,624,568,622,621,622,0,0,0,0,0,0,0,0,3717,3717,,2024-09-27 13:46:51
QAMT166,IDLE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:47:18
QAMT115,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,12,11,2,10,42,5,0,0,0,0,0,0,460,364,96,381,7,468,0,0,0,0,0,0,0,0,2276,2276,No 5  Tester socket IC put jam,2024-09-27 13:47:24
QAMT166,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Do loader tray will put to Empty1 by the FT Mode ?,2024-09-27 13:47:25
QAMT166,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:47:28
