current_time	Ndate	Sdate	Shift	customer	tester	status	step	maxsites	runsiteqty	device	family	SE	Class
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT201	RUN	RT2       	6	6	NC98529BG/AAACU	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT202	RUN	MT2       	6	6	NT72327PG/AAA	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	XSG	QAMT203	RUN	MT        	6	6	SSC308DE	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT204	IDLE_L	MT2       	6	0	SV72221BG-27/AABCUB1	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT205	RUN	MT        	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ETR	QAMT206	IDLE_L	RT1       	6	0	EM78F044VCA-EH	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT207	RUN	MT2       	6	6	NT72327PG/AAA	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT208	IDLE_L	EQC2      	6	0	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT209	IDLE_L	MT2       	6	0	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT21	IDLE_L	RT2       	6	0	MT9632EAAT/DBZAHHD202020-H	5870	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT210	RUN	MT        	6	6	MT9288GAAT/BBZAHIA2020-H	5870	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT211	RUN	MT        	6	6	MT5751ANMJ/IBZAHHD-H	5751	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT212	RUN	MT        	6	6	MT5751ANMJ/IBZAHHD-H	5751	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT213	RUNP	MT        	6	5	MT9701KSMU/AGAHHB05-L	9701	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT214	DOWN	MT2       	6	0	NT72335PG-VB/AAA	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT215	RUNP	MT        	6	5	MT9603EAAT/ACZACC3434-H	5873	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT216	RUN	MT        	6	6	MT9676GAAT/BCZACC-H	5873	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT217	IDLE_L	MT        	6	0	MT9800SWPT/DGZACD20-P-H	9800	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT218	IDLE_L	EQC       	6	0	None	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	XST	QAMT219	RUN	MT        	6	6	SSR931G	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT22	RUN	MT        	6	6	MS72490HDA/BKZAHHA2020-H	MS7249	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT220	RUN	MT2       	6	6	MT9033BAAJ/BCZBCB343434-CLG34-H	5889	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	XSG	QAMT221	IDLE_L	MT        	6	0	None	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	HIM	QAMT222	RUN	MT        	6	6	F6330A00DLCG006	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	HIM	QAMT223	IDLE_L	EQC       	6	0	F5245A00DLBG000	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	JMT	QAMT224	IDLE_L	MT        	6	0	JR0586A0-QHAC	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVO	QAMT23	SETUPW	RT1       	6	0	ANX5562MTF	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVO	QAMT24	RUN	MT        	6	6	AIHMIT8U5	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	XST	QAMT26	IDLE_L	MT        	6	0	None	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	AMI	QAMT28	IDLE_L	          	6	0	None	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVO	QAMT29	RUN	MT        	6	6	MA35D03F764C	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT30	IDLE_L	MT        	6	0	MT9011OSAT/CBZCCA34-H	5867	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT31	IDLE_L	EQC       	6	0	MS7241A/Q0ZAHHC2020-CLG-H	MS7241	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT32	IDLE_L	MT        	6	0	MS7201U/Z0ASB05-CSM-L	MS7201	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT33	RUN	MT        	6	6	MT5711CNAT/DAACB20-H	5711	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT34	RUN	RT1       	6	6	MT9679BAAT/DFZAHHB-H	5879	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVO	QAMT35	IDLE_L	RT1       	6	0	N32901R1DN	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT36	RUNP	MT        	6	5	MT9270DABJ/ABZBCA343434-MA2-H	5889	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT37	RUNP	MT        	6	4	MT9667DAAJ/ABZBCA343434-H	5889	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	XSG	QAMT38	IDLE_L	EQC       	6	0	SSC377D	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT39	IDLE_L	EQC       	6	0	MT5691IAAT/AAZAHHD343434-P34-H	5871	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT40	RUN	MT        	6	6	MT9629IAAT/DCZAHHD050505-P05-H	5871	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT41	IDLE_L	EQC       	6	0	MS7245CI7U/60AZAA20-L	MS7245	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT42	RUNP	MT2       	6	5	MX3067J/D0ZAHHA202020-H	MX3067	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT43	RUN	MT        	6	6	MT5583GAAT/ABZAHHD2020-H	5870	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT44	RUN	MT-2      	6	6	MS7236OA0N/B0AZAA01-L	MS7236	None	B
