current_time,Ndate,Sdate,Shift,customer,tester,status,step,maxsites,runsiteqty,device,family,SE,Class
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MSL,QAMT183,REPAIR,MT        ,6,0,MT6878V/ZAHJB-H,6878,蔡坤佑,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MSL,QAMT184,RUNR,MT        ,6,0,MT6878V/ZAHJB-H,6878,黃紹檳,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT185,ENG_L,EQC       ,6,0,None,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT186,DOWN,MT        ,6,0,MT9025BACT/ABZAHHB-H,5879,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT187,RUNP,MT        ,6,5,MT9633GAAT/ABZACC-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MSL,QAMT188,RUNR,MT        ,6,0,MT9269BAAN/AAZAXDC2020-L,5862,黃紹檳,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT189,RUN,MT        ,6,6,MT9603EAAT/ADZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT19,RUN,EQC       ,6,6,MT9011OSAT/CBZCCA34-H,5867,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT190,RUN,MT        ,6,6,MT9603BAAT/ACZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT191,RUN,MT        ,6,6,MT9011CEAT/BBZACC2020-H,5867,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT192,ENG_L,RT4       ,6,0,MT5838AAAQ/ECZAHIE-CSY-H,5897,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT193,RUN,RT1       ,6,6,MT9687BSMT/BCZAHHC3434-CSY-H,5876,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT194,RUN,MT        ,6,6,MT9025BACT/ABZAHHB-H,5879,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT195,RUN,EQC       ,6,6,MT9618GAAT/ABZAHHB-H,5879,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT196,REPAIR,EQC       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,詹博閔,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MSL,QAMT197,RUN,MT        ,6,6,MT9269BAAN/AAZAXDC2020-L,5862,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT198,IDLE_L,MT2       ,6,0,MT9667KAAT/ABZBCB3434-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT199,RUNP,EQC       ,6,4,MT9687BSMT/DMZAHHC3434-CSY-H,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT20,RUNR,EQC       ,6,0,MS7239OD5T/G0ZAHIA-I-H,MS7239,蘇啟明,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT200,REPAIR,MT        ,6,0,MT9687BPVT/ADZBHHB3434-H,5876,詹博閔,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT201,IDLE_L,MT2       ,6,0,NT72335PG-VA/AAA,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT202,RUN,MT2       ,6,6,SV72201PG/BAB-V,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT203,RUN,MT        ,6,6,NT72690TBG-8C4K/WBBAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT204,IDLE_L,MT        ,6,0,SV72201PG/BAB-V,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT205,RUN,MT        ,6,6,NT72690TBG-8C2K/WBBAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT206,IDLE_L,EQC2      ,6,0,NT72326PG/AAA,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT207,IDLE_L,RT1       ,6,0,NT72326PG/AAA,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT208,IDLE_L,MT2       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT209,IDLE_L,MT2       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT21,IDLE_L,MT        ,6,0,MT9602FAAT/EBZAHIA202020-P20-H,5870,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT210,RUNP,MT-1      ,6,4,MS7250Z1A/E3ACC2020-H,MS7250,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT211,IDLE_L,RT1       ,6,0,MT5711CNAT/IAACB20-H,5711,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT212,IDLE_L,EQC       ,6,0,MT5751ANMJ/IBZAHHD-M-H,5751,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT213,RUN,MT        ,6,6,MT9701KSMU/AGAHHB05-L,9701,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT214,RUN,MT        ,6,6,NT98632BG/CACCU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT215,RUNP,RT1       ,6,5,MT9602FAAT/EBZAHIA202020-P20-H,5870,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT216,REPAIR,EQC       ,6,0,MT9629IAAT/ABZAHHD050505-P05-H,5871,陳思竹,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT217,RUN,RT1       ,6,6,MT9010PBAT/BBZBHHA343434-H,5870,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT218,RUN,MT        ,6,6,MT9011CEAT/BBZACC2020-H,5867,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT219,RUN,MT        ,6,6,MS7239OD6T/D3ZAHHB-I-H,MS7239,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT22,RUNR,MT        ,6,0,MS7239OD6T/D3ZAHHB-I-H,MS7239,蘇啟明,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT220,SETUPW_L,MT2       ,6,0,MT9666IAAT/AFZACB-H,5872,None,A
